Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
308,1,7,0,0,0,1,0,1,1070.0,1
841,1,12,4214,577,1,0,0,1,27650.0,0
210,7,11,0,0,0,0,0,0,970.0,1
253,3,8,6715,745,1,1,0,1,250.0,1
665,2,4,11860,1546,1,1,0,0,90.0,1
175,4,8,4264,587,1,0,0,1,4130.0,0
393,5,6,7386,810,1,1,0,0,4820.0,0
326,1,6,7669,566,1,1,0,0,10070.0,1
658,5,10,7038,659,1,1,0,0,520.0,1
662,5,11,9943,912,1,1,0,0,1070.0,0
548,3,4,3566,359,1,0,0,0,3760.0,0
991,4,9,4548,432,1,0,0,0,1010.0,0
327,5,10,0,0,0,1,1,0,1390.0,0
168,2,6,10258,884,1,1,0,0,12540.0,0
1036,7,4,0,0,0,0,0,0,9560.0,1
295,7,10,0,0,0,0,0,0,210.0,1
470,7,1,0,0,0,0,0,0,50.0,0
311,1,4,0,0,0,0,2,1,680.0,0
852,5,4,5002,610,1,1,0,0,940.0,1
983,5,4,5906,903,1,0,0,0,40.0,1
450,4,6,8561,1180,1,0,0,0,5780.0,1
1066,6,6,10622,1075,1,0,0,0,3350.0,0
297,6,8,3580,405,1,0,0,0,2300.0,0
294,7,9,0,0,0,0,0,0,3150.0,0
364,6,7,3273,411,1,0,0,0,13620.0,1
341,2,3,3466,539,1,0,0,0,190.0,0
435,2,10,3106,361,1,1,0,0,910.0,0
425,3,7,3544,426,1,1,0,1,1460.0,0
216,1,4,0,0,0,0,2,1,190.0,1
25,5,1,10659,1522,1,1,0,0,430.0,0
265,6,8,2519,245,1,0,0,0,4580.0,1
47,5,3,5932,799,1,0,0,0,270.0,1
234,1,7,9921,984,1,0,0,1,4370.0,0
150,5,12,10345,1063,1,0,0,1,31830.0,0
962,2,4,5242,853,1,0,0,1,260.0,0
301,1,6,7128,657,1,1,0,0,4510.0,0
791,2,1,9731,932,1,1,0,1,5950.0,0
675,5,11,5105,511,1,1,0,0,2100.0,1
202,5,1,4045,381,1,0,0,0,5140.0,0
255,6,7,6379,592,1,0,0,0,4630.0,1
593,5,5,8681,1132,1,1,0,0,33060.0,0
546,2,2,14590,1628,1,1,0,1,580.0,0
394,7,1,0,0,0,0,0,0,10850.0,0
762,2,5,4307,430,1,0,0,1,1280.0,1
924,5,3,4758,505,1,0,0,0,6420.0,1
475,7,1,0,0,0,0,0,0,140.0,0
704,5,9,9483,1060,1,0,0,0,1910.0,0
632,1,7,6316,856,1,0,0,1,3350.0,0
376,5,12,12102,1240,1,1,0,0,160.0,0
235,4,6,7039,555,1,1,0,0,5710.0,1
265,5,5,5282,539,1,1,0,0,4580.0,1
694,3,3,8671,775,1,1,0,0,460.0,1
86,3,12,7987,883,1,1,0,0,480.0,1
947,4,3,7425,1050,1,1,0,0,460.0,1
544,2,2,15077,1872,1,1,0,1,250.0,1
968,7,10,0,0,0,0,0,0,1190.0,0
709,2,4,11755,1541,1,0,0,1,500.0,0
965,5,10,7772,833,1,1,0,0,110.0,0
335,7,7,8029,1509,1,0,0,0,90.0,1
1073,1,2,6633,897,1,0,0,0,1710.0,1
1048,6,4,4661,433,1,0,0,0,1860.0,1
1090,6,8,2644,343,1,0,0,0,330.0,1
108,3,4,11170,844,1,1,0,0,2190.0,0
119,7,1,0,0,0,0,0,0,2100.0,0
531,3,12,6848,797,1,1,0,0,4030.0,0
597,3,9,3339,550,1,0,0,0,150.0,1
855,6,7,3436,392,1,0,0,0,3440.0,1
623,2,4,7554,855,1,1,0,0,4080.0,1
965,2,6,10049,961,1,1,0,0,110.0,0
1095,6,8,2269,421,1,0,0,0,690.0,1
192,6,5,16106,1068,1,0,0,0,2770.0,1
548,5,10,4991,432,1,1,0,1,3760.0,0
44,6,1,3773,487,1,0,0,0,540.0,0
915,3,3,4661,408,1,0,0,0,650.0,1
484,1,5,8144,764,1,1,0,0,14300.0,0
496,4,9,7279,802,1,1,0,0,2780.0,0
239,7,7,0,0,0,0,0,0,610.0,0
909,3,1,15677,1334,1,1,0,0,1680.0,1
781,7,1,0,0,0,0,0,0,630.0,0
511,1,1,7009,895,1,1,0,0,2060.0,0
496,3,3,8542,882,1,1,0,0,2780.0,0
1004,4,3,5739,463,1,1,0,0,970.0,1
493,2,4,10623,936,1,1,0,1,1150.0,1
281,5,3,6150,569,1,0,0,0,6970.0,0
775,7,9,0,0,0,0,0,0,6970.0,1
216,1,10,9769,1118,1,1,0,1,190.0,1
759,6,2,4694,531,1,0,0,0,110.0,1
263,1,8,2691,265,1,0,0,1,1140.0,1
800,4,1,5880,551,1,1,0,0,2020.0,0
1050,5,10,8110,575,1,1,0,1,13170.0,1
864,4,3,4521,639,1,1,0,0,1020.0,1
475,6,7,6476,1016,1,0,0,0,140.0,0
567,5,9,3856,560,1,0,0,0,1010.0,1
493,7,3,0,0,0,0,0,0,1150.0,1
596,2,5,5288,733,1,1,0,0,290.0,0
801,7,6,0,0,0,0,0,0,48330.0,0
972,7,9,0,0,0,0,0,0,14960.0,0
624,6,2,4723,453,1,0,0,0,6920.0,0
51,1,3,5271,448,1,0,0,0,10570.0,1
243,5,4,5735,884,1,0,0,0,310.0,1
681,3,3,2304,390,1,0,0,0,620.0,1
860,2,7,7063,786,1,1,0,1,5980.0,0
592,4,2,3379,499,1,0,0,0,2540.0,0
477,6,1,5518,454,1,0,0,0,770.0,1
757,1,12,6258,570,1,0,0,0,3450.0,0
716,4,6,4927,389,1,0,0,0,3200.0,1
889,5,6,5030,538,1,1,0,0,18670.0,0
883,7,7,0,0,0,0,0,0,3200.0,0
1083,3,9,5650,373,1,1,0,1,11540.0,1
330,3,4,3334,425,1,0,0,0,370.0,1
772,5,10,0,0,0,1,1,0,1850.0,0
826,4,11,7585,751,1,0,0,0,7980.0,0
624,1,3,11342,915,1,1,0,1,6920.0,0
365,1,4,6353,646,1,1,0,0,2410.0,1
716,2,1,4443,349,1,1,0,0,3200.0,1
378,7,5,0,0,0,0,0,0,2140.0,0
910,7,5,0,0,0,0,0,0,12480.0,1
469,3,3,8814,1192,1,0,0,0,710.0,0
156,3,2,5164,627,1,0,0,0,2020.0,1
966,4,1,3683,528,1,0,0,0,760.0,0
527,1,12,15952,1232,1,1,0,0,5830.0,0
355,5,4,7551,1019,1,0,0,0,9720.0,0
47,6,10,5399,721,1,0,0,0,270.0,1
463,3,3,5352,885,1,0,0,0,4160.0,0
499,6,1,4534,689,1,0,0,0,450.0,1
1086,6,8,6757,722,1,0,0,1,180.0,1
799,2,9,8080,814,1,0,0,0,2700.0,0
1023,6,8,5829,720,1,0,0,0,3740.0,1
97,7,10,0,0,0,0,0,0,8980.0,0
734,5,9,6607,627,1,1,0,0,220.0,1
651,5,10,7665,952,1,1,0,0,200.0,0
276,4,11,4894,570,1,1,0,0,2960.0,1
781,1,9,7002,851,1,1,0,0,630.0,0
267,3,8,7831,935,1,1,0,1,2460.0,0
562,4,9,17304,2975,1,1,0,1,1210.0,0
1078,6,4,4744,397,1,0,0,0,670.0,1
486,2,10,3432,476,1,0,0,0,2320.0,1
206,1,3,11871,1126,1,1,0,0,380.0,1
63,3,6,7587,661,1,1,0,0,3700.0,1
131,3,3,5935,578,1,1,0,0,920.0,0
971,7,10,0,0,0,0,0,0,1140.0,1
738,4,4,6107,554,1,0,0,1,5980.0,0
1104,1,5,4385,381,1,0,0,0,260.0,1
837,6,1,1192,140,1,0,0,0,14600.0,0
1020,2,5,9656,1172,1,1,0,0,40.0,0
524,4,1,6566,753,1,0,0,0,40860.0,0
475,3,5,6125,929,1,0,0,0,140.0,0
896,4,5,7263,1064,1,1,0,0,170.0,0
722,7,9,0,0,0,0,0,0,50.0,0
209,3,4,5250,557,1,0,0,0,11680.0,1
330,2,2,3091,386,1,0,0,0,370.0,1
422,4,1,4423,398,1,1,0,0,2880.0,0
577,3,5,4925,672,1,0,0,0,2270.0,1
1017,4,8,5637,884,1,0,0,1,110.0,0
742,5,11,9220,966,1,1,0,0,4380.0,0
395,7,6,0,0,0,0,0,0,3620.0,0
658,3,12,8093,725,1,1,0,0,520.0,1
795,7,9,0,0,0,0,0,0,510.0,1
512,1,6,5454,1328,1,1,0,0,590.0,1
419,6,11,4173,736,1,0,0,0,1620.0,0
196,3,4,4178,612,1,0,0,0,3850.0,1
717,7,3,0,0,0,0,0,0,310.0,1
693,1,8,4426,389,1,0,0,1,450.0,1
959,3,12,8527,844,1,1,0,0,1060.0,0
599,6,10,12703,1080,1,0,0,0,580.0,0
613,1,7,6090,932,1,0,0,1,250.0,1
624,5,4,5884,624,1,0,0,0,6920.0,0
1010,6,6,9654,856,1,0,0,0,4610.0,1
1014,7,6,0,0,0,0,0,0,210.0,1
147,7,12,0,0,0,0,0,0,8540.0,0
950,5,12,7669,673,1,1,0,0,8460.0,0
512,1,5,4922,1284,1,0,0,0,590.0,1
1081,2,5,8565,1300,1,1,0,0,400.0,0
792,3,1,5113,587,1,0,0,0,17280.0,1
935,6,4,3039,350,1,0,0,0,22350.0,0
671,1,1,5288,566,1,0,0,0,2070.0,1
722,2,5,11416,1727,1,1,0,0,50.0,0
491,6,2,6732,553,1,0,0,0,4680.0,1
538,3,1,0,0,0,0,1,1,990.0,0
266,5,12,5179,618,1,0,0,1,360.0,1
405,5,8,4973,533,1,1,0,1,1080.0,1
405,4,9,4750,492,1,1,0,0,1080.0,1
511,7,11,0,0,0,0,0,0,2060.0,0
37,7,2,0,0,0,0,0,0,4230.0,0
393,6,8,5897,604,1,0,0,0,4820.0,0
867,1,6,6272,525,1,1,0,0,21810.0,0
300,5,3,6340,827,1,0,0,0,120.0,1
591,5,6,8091,645,1,1,0,1,3340.0,1
1068,6,2,5227,366,1,0,0,0,5010.0,1
126,2,8,6447,567,1,1,0,1,3370.0,1
252,6,9,8370,710,1,0,0,0,22330.0,1
329,5,6,6071,611,1,0,0,0,1310.0,1
499,1,6,7602,877,1,1,0,0,450.0,1
991,5,4,5212,486,1,0,0,1,1010.0,0
554,2,12,4897,662,1,0,0,0,1200.0,0
883,5,8,4898,534,1,1,0,1,3200.0,0
358,6,2,10749,1122,1,0,0,0,2890.0,0
313,6,5,4383,537,1,0,0,0,14160.0,0
557,2,5,4889,706,1,1,0,0,250.0,0
95,7,12,0,0,0,0,0,0,1890.0,0
1018,6,7,10395,1193,1,0,0,0,140.0,0
690,5,1,6263,909,1,1,0,0,100.0,0
448,1,11,11731,916,1,1,0,0,3970.0,0
279,4,7,5570,486,1,0,0,0,2320.0,1
998,7,6,0,0,0,0,0,0,780.0,1
398,2,9,5689,619,1,1,0,0,1540.0,1
863,7,3,0,0,0,0,0,0,21370.0,0
707,6,2,4745,508,1,0,0,0,2900.0,0
925,7,4,0,0,0,0,0,0,470.0,1
773,1,3,6366,781,1,1,0,1,200.0,0
818,5,5,7129,698,1,1,0,0,490.0,1
545,2,10,8253,937,1,0,0,0,5020.0,1
830,1,4,9597,721,1,1,0,0,6320.0,1
571,1,6,5823,470,1,0,0,0,2110.0,1
292,7,8,0,0,0,0,0,0,1100.0,0
5,1,5,7173,707,1,1,0,0,29910.0,0
126,4,10,15405,554,1,1,0,0,3370.0,1
79,1,6,4970,555,1,0,0,0,3320.0,0
262,3,4,26738,3596,1,1,0,0,1180.0,0
297,6,10,4286,497,1,0,0,0,2300.0,0
349,3,4,0,0,0,0,0,1,1490.0,0
481,4,7,4163,397,1,1,0,1,7470.0,1
749,2,10,7053,769,1,1,0,1,3410.0,1
866,4,5,0,0,0,0,1,0,9680.0,1
530,2,9,5317,995,1,0,0,0,18160.0,0
596,4,5,0,0,0,1,1,0,290.0,0
400,6,9,5371,829,1,0,0,0,70.0,1
191,2,7,6367,721,1,0,0,0,1100.0,1
999,7,9,0,0,0,0,0,0,15140.0,1
1099,7,11,0,0,0,0,0,0,200.0,1
560,1,2,18229,1878,1,1,0,0,1910.0,0
34,6,7,5653,755,1,0,0,0,2240.0,0
503,5,12,11920,698,1,1,0,0,13080.0,1
410,7,10,0,0,0,0,0,0,40.0,1
473,7,9,0,0,0,0,0,0,50.0,0
405,2,3,5388,550,1,1,0,0,1080.0,1
812,5,9,5092,724,1,0,0,0,2590.0,0
546,4,10,11369,1489,1,0,0,0,580.0,0
614,2,7,8018,1048,1,1,0,0,1160.0,0
909,5,7,0,0,0,0,0,0,1680.0,1
145,4,9,8523,1348,1,1,0,0,280.0,1
447,6,8,4747,576,1,0,0,0,1510.0,0
45,1,3,7183,494,1,1,0,0,9710.0,0
443,7,8,0,0,0,0,0,0,11400.0,0
273,1,3,10095,972,1,1,0,0,8480.0,0
116,7,1,0,0,0,0,0,0,680.0,0
467,3,10,12970,1526,1,1,0,1,20390.0,0
620,3,4,8505,720,1,1,0,0,5440.0,1
668,2,6,7388,986,1,0,0,0,1270.0,0
450,6,9,12765,1898,1,0,0,0,5780.0,1
233,2,4,12102,1178,1,1,0,1,1890.0,0
333,7,5,0,0,0,0,0,0,3720.0,0
1021,1,8,8550,1118,1,0,0,0,1080.0,0
567,3,8,4148,560,1,0,0,1,1010.0,1
364,2,11,4070,556,1,0,0,0,13620.0,1
145,5,1,7525,1069,1,1,0,0,280.0,1
668,7,6,0,0,0,0,0,0,1270.0,0
191,6,5,8280,764,1,0,0,0,1100.0,1
709,6,5,4457,572,1,0,0,0,500.0,0
155,2,2,4378,448,1,0,0,1,3050.0,1
986,1,7,7496,845,1,1,0,1,620.0,1
798,7,11,0,0,0,0,0,0,9560.0,0
454,2,1,11953,1252,1,1,0,0,26450.0,0
752,3,6,7159,522,1,1,0,0,970.0,1
766,7,3,0,0,0,0,0,0,9820.0,0
806,4,5,0,0,0,1,1,1,260.0,1
604,6,5,8530,654,1,0,0,0,10950.0,0
603,2,5,9176,1197,1,1,0,0,340.0,1
1067,1,2,7149,575,1,1,0,0,12020.0,0
667,3,1,0,0,0,0,1,1,2870.0,0
1054,2,5,6667,641,1,1,0,0,13190.0,1
805,3,5,7007,557,1,1,0,0,24770.0,1
713,5,9,10072,1299,1,1,0,0,220.0,1
106,7,5,0,0,0,0,0,0,1390.0,0
569,4,6,5010,740,1,0,0,0,1340.0,0
1103,5,7,3666,280,1,0,0,1,1340.0,1
676,2,7,6859,1458,1,1,0,1,1410.0,0
51,2,1,4556,351,1,0,0,0,10570.0,1
921,2,7,9761,1070,1,1,0,1,840.0,0
45,7,8,0,0,0,0,0,0,9710.0,0
648,1,9,10813,898,1,1,0,0,2130.0,0
721,5,4,6661,692,1,0,0,0,3590.0,1
310,7,5,2075,219,1,0,0,0,2290.0,1
1072,1,3,9503,791,1,1,0,1,5380.0,1
201,2,4,5908,440,1,1,0,1,20260.0,1
827,5,8,12456,1817,1,0,0,1,250.0,0
391,6,2,3527,438,1,0,0,0,460.0,1
60,6,2,5879,512,1,0,0,0,5540.0,0
585,7,4,0,0,0,0,0,0,440.0,0
76,2,5,8706,897,1,1,0,1,19960.0,0
121,4,11,4396,473,1,1,0,0,3570.0,1
561,5,4,8141,801,1,1,0,0,14300.0,0
379,1,4,6152,633,1,1,0,0,6630.0,0
950,5,5,7339,684,1,1,0,0,8460.0,0
6,1,4,8088,930,1,1,0,0,310.0,0
914,2,2,8343,1168,1,0,0,0,2640.0,1
1013,7,6,0,0,0,0,0,0,630.0,1
875,7,5,0,0,0,0,0,0,5070.0,1
1107,6,1,5203,619,1,0,0,0,1400.0,1
435,6,9,1961,213,1,0,0,0,910.0,0
510,7,1,0,0,0,0,0,0,8260.0,0
1072,6,11,4929,439,1,0,0,0,5380.0,1
461,3,4,4021,431,1,0,0,1,1790.0,1
732,2,5,6499,757,1,1,0,0,35280.0,0
568,4,7,4682,384,1,1,0,0,4270.0,1
285,7,1,0,0,0,0,0,0,2410.0,0
1100,1,12,6414,871,1,0,0,1,540.0,1
495,5,3,4766,383,1,0,0,0,5470.0,1
477,7,5,0,0,0,0,0,0,770.0,1
143,5,1,7201,633,1,1,0,0,2930.0,0
176,1,5,8890,955,1,1,0,0,3770.0,0
1054,3,5,6684,625,1,1,0,0,13190.0,1
360,3,6,6196,686,1,0,0,0,2040.0,0
308,5,7,8040,850,1,0,0,1,1070.0,1
450,6,1,9422,1451,1,0,0,0,5780.0,1
884,5,4,4585,475,1,1,0,0,7550.0,0
467,5,4,10734,1410,1,0,0,0,20390.0,0
126,4,8,14504,583,1,1,0,1,3370.0,1
903,4,7,9752,770,1,0,0,0,7290.0,0
849,2,4,6530,786,1,0,0,1,5000.0,0
652,7,1,0,0,0,0,0,0,20390.0,0
463,3,3,4708,869,1,0,0,0,4160.0,0
627,4,8,5228,548,1,1,0,1,3970.0,0
646,1,4,0,0,0,0,2,1,620.0,0
289,6,3,6425,564,1,0,0,0,6540.0,0
735,7,6,0,0,0,0,0,0,1920.0,0
909,1,7,23081,1767,1,0,0,0,1680.0,1
509,1,8,9527,700,1,1,0,1,4740.0,1
47,3,8,6460,976,1,0,0,0,270.0,1
499,2,12,6424,828,1,1,0,0,450.0,1
199,7,4,0,0,0,0,0,0,6360.0,1
983,3,11,8762,1162,1,1,0,0,40.0,1
806,5,8,6255,497,1,0,0,1,260.0,1
353,4,8,4363,1185,1,1,0,1,900.0,1
978,7,5,0,0,0,0,0,0,3890.0,0
550,3,3,6471,501,1,1,0,0,50.0,0
515,6,5,9484,843,1,0,0,0,11260.0,1
54,4,1,5321,530,1,0,0,0,7170.0,1
64,7,4,0,0,0,0,0,0,22560.0,1
192,3,6,14273,906,1,1,0,0,2770.0,1
149,3,5,6893,563,1,1,0,1,2610.0,1
466,2,3,11191,849,1,1,0,1,3110.0,0
889,4,11,4157,480,1,0,0,0,18670.0,0
419,3,9,5116,887,1,1,0,0,1620.0,0
195,4,2,6103,838,1,0,0,0,220.0,0
958,6,11,4533,539,1,0,0,0,440.0,0
801,1,6,4175,483,1,0,0,0,48330.0,0
938,1,10,8734,921,1,0,0,1,2820.0,0
452,5,8,7050,619,1,1,0,1,1850.0,1
163,1,2,7207,950,1,0,0,0,1480.0,0
932,3,12,7385,809,1,0,0,0,15700.0,1
34,1,1,6767,897,1,0,0,0,2240.0,0
468,5,10,5687,682,1,0,0,0,5260.0,0
1042,4,1,4481,584,1,0,0,1,3440.0,1
816,4,11,6772,776,1,1,0,0,460.0,0
447,7,1,0,0,0,0,0,0,1510.0,0
1003,4,8,5020,636,1,0,0,0,170.0,1
398,6,7,3837,516,1,0,0,0,1540.0,1
806,2,4,10067,702,1,1,0,0,260.0,1
1087,5,2,6251,628,1,0,0,0,2210.0,0
150,3,3,8376,829,1,1,0,0,31830.0,0
86,2,6,3297,445,1,0,0,0,480.0,1
1082,3,6,7237,940,1,1,0,0,440.0,0
184,3,7,5052,503,1,0,0,1,3560.0,0
529,7,5,0,0,0,0,0,0,12920.0,0
703,7,12,0,0,0,0,0,0,80.0,0
653,2,11,7152,563,1,1,0,0,7520.0,1
269,1,7,8879,1259,1,0,0,1,60.0,0
179,1,3,6400,909,1,0,0,0,480.0,0
82,6,4,4985,473,1,0,0,0,22390.0,1
145,4,2,6007,975,1,0,0,0,280.0,1
997,2,12,3157,309,1,0,0,1,5840.0,1
829,6,11,6018,909,1,0,0,0,110.0,0
672,5,2,8585,1396,1,1,0,1,240.0,0
417,1,7,6724,705,1,0,0,1,840.0,1
369,4,2,6352,541,1,0,0,0,5870.0,0
189,6,12,7829,769,1,0,0,0,5760.0,0
795,4,6,2454,286,1,0,0,0,510.0,1
758,1,3,6654,738,1,1,0,0,19780.0,0
82,6,2,5591,540,1,0,0,0,22390.0,1
1009,7,2,0,0,0,0,0,0,230.0,1
593,5,12,10898,1368,1,0,0,1,33060.0,0
353,2,7,5745,1745,1,0,0,0,900.0,1
281,1,6,8050,661,1,1,0,0,6970.0,0
730,6,1,10110,1218,1,0,0,0,1190.0,0
625,4,6,5090,505,1,0,0,0,1170.0,1
910,4,4,5897,564,1,1,0,0,12480.0,1
598,5,2,5529,738,1,1,0,0,550.0,1
1084,5,8,7373,882,1,1,0,1,190.0,1
253,5,8,5699,663,1,1,0,1,250.0,1
497,4,11,9573,1089,1,1,0,0,1610.0,0
746,2,10,3795,335,1,0,0,1,4330.0,1
817,6,6,16038,2723,1,0,0,0,140.0,0
1050,5,10,7911,551,1,1,0,1,13170.0,1
235,1,11,5440,506,1,0,0,0,5710.0,1
260,3,5,6901,949,1,0,0,0,540.0,0
616,4,3,7033,714,1,0,0,0,3040.0,1
350,6,5,6848,601,1,0,0,0,8880.0,1
1106,5,3,5316,592,1,1,0,0,5330.0,1
1017,6,7,4067,559,1,0,0,0,110.0,0
438,7,11,0,0,0,0,0,0,1110.0,1
510,4,7,7679,834,1,0,0,1,8260.0,0
296,7,4,0,0,0,0,0,0,9580.0,1
463,6,10,4272,681,1,0,0,0,4160.0,0
875,2,3,3613,406,1,0,0,0,5070.0,1
997,6,5,5406,440,1,0,0,0,5840.0,1
856,6,5,5997,791,1,0,0,0,3020.0,0
522,1,5,6112,526,1,0,0,0,7160.0,1
11,5,4,7547,1132,1,0,0,0,960.0,1
969,4,4,2422,503,1,0,0,0,600.0,1
81,2,3,6494,547,1,1,0,0,2370.0,1
348,4,5,6954,617,1,0,0,1,16490.0,1
556,3,6,7028,800,1,1,0,0,1140.0,0
862,3,4,11098,1160,1,1,0,1,2840.0,1
616,3,4,9674,893,1,1,0,0,3040.0,1
101,7,2,0,0,0,0,0,0,2440.0,1
634,4,9,5164,575,1,0,0,0,18610.0,0
661,5,8,5936,536,1,0,0,0,2140.0,0
835,7,6,0,0,0,0,0,0,2890.0,1
153,7,9,0,0,0,0,0,0,16240.0,1
304,1,5,7294,1234,1,0,0,0,1950.0,0
166,6,11,5879,865,1,0,0,0,100.0,1
143,1,7,10709,882,1,1,0,1,2930.0,0
906,6,10,8846,1098,1,0,0,0,90.0,0
1072,1,7,10063,836,1,1,0,1,5380.0,1
312,7,11,0,0,0,0,0,0,11300.0,0
475,7,4,0,0,0,0,0,0,140.0,0
1018,6,1,13085,1540,1,0,0,0,140.0,0
205,4,10,4788,705,1,0,0,0,110.0,0
285,3,5,5576,493,1,1,0,0,2410.0,0
346,5,6,7026,655,1,0,0,0,8090.0,0
963,1,11,19072,1536,1,1,0,0,23620.0,0
897,3,7,2766,340,1,1,0,0,3290.0,1
93,5,3,7416,780,1,1,0,0,16690.0,1
394,2,12,13568,875,1,1,0,0,10850.0,0
515,5,4,8702,756,1,0,0,0,11260.0,1
769,4,4,18177,4510,1,1,0,0,840.0,1
688,6,10,1435,155,1,0,0,0,18760.0,1
372,1,2,12282,951,1,1,0,0,4880.0,1
886,7,5,0,0,0,0,0,0,12430.0,0
36,7,7,0,0,0,0,0,0,540.0,1
380,1,3,18699,1600,1,1,0,0,2240.0,1
918,1,11,4908,566,1,0,0,0,18710.0,0
724,7,4,0,0,0,0,0,0,5900.0,0
89,7,8,0,0,0,0,0,0,2380.0,1
532,7,2,0,0,0,0,0,0,1070.0,0
742,2,1,8944,930,1,1,0,0,4380.0,0
995,2,12,9394,779,1,0,0,0,6560.0,0
8,1,10,8561,902,1,1,0,1,7520.0,0
607,7,3,0,0,0,0,0,0,350.0,1
838,5,5,7427,840,1,0,0,1,6890.0,1
1035,1,9,7805,796,1,1,0,0,27150.0,0
896,4,11,6731,1115,1,1,0,0,170.0,0
458,1,7,9219,812,1,1,0,0,3390.0,0
588,4,12,0,0,0,0,3,1,15720.0,0
1033,2,3,16031,1532,1,1,0,1,7680.0,0
674,2,12,7161,883,1,0,0,0,2640.0,1
170,1,6,6569,635,1,1,0,0,1070.0,1
427,7,10,0,0,0,0,0,0,70.0,1
70,7,5,0,0,0,0,0,0,4840.0,0
314,2,1,6418,678,1,1,0,0,3560.0,1
888,5,4,6798,693,1,0,0,0,4450.0,1
1035,5,10,0,0,0,0,1,1,27150.0,0
1044,3,2,4856,714,1,0,0,0,240.0,1
696,6,3,5488,723,1,0,0,0,430.0,0
977,5,10,5919,566,1,1,0,0,520.0,1
454,3,6,6724,821,1,1,0,0,26450.0,0
875,4,6,5386,502,1,1,0,0,5070.0,1
601,2,7,3360,323,1,0,0,1,8220.0,1
918,1,6,8646,787,1,1,0,0,18710.0,0
182,2,11,6924,492,1,1,0,0,1390.0,1
166,7,6,0,0,0,0,0,0,100.0,1
321,4,7,7119,656,1,1,0,1,8140.0,1
171,6,4,5327,572,1,0,0,0,2640.0,0
343,6,9,5221,561,1,0,0,0,18650.0,1
140,2,3,6583,903,1,0,0,0,1090.0,1
1063,4,3,4240,520,1,1,0,1,6250.0,0
104,1,11,11113,1396,1,1,0,0,390.0,0
664,5,7,3889,502,1,0,0,1,1680.0,0
33,2,6,7317,737,1,0,0,0,1320.0,0
299,6,1,5835,585,1,0,0,0,38630.0,0
402,7,1,0,0,0,0,0,0,5830.0,1
704,1,2,10006,1202,1,0,0,0,1910.0,0
596,7,1,0,0,0,0,0,0,290.0,0
1110,1,12,7977,792,1,1,0,0,900.0,0
307,6,6,811,104,1,0,0,0,18660.0,0
723,1,5,5472,504,1,0,0,0,5650.0,1
321,3,5,5724,528,1,1,0,0,8140.0,1
689,6,4,5149,599,1,0,0,0,15040.0,0
463,7,11,0,0,0,0,0,0,4160.0,0
23,1,6,4674,407,1,0,0,0,4060.0,0
508,6,2,3384,356,1,0,0,0,1280.0,1
560,5,7,11665,1435,1,1,0,0,1910.0,0
1038,5,5,5173,473,1,0,0,1,17290.0,0
475,4,8,4684,828,1,0,0,1,140.0,0
342,2,1,11197,843,1,1,0,0,15770.0,1
836,7,3,0,0,0,0,0,0,2720.0,0
298,3,8,6804,622,1,0,0,1,19840.0,0
512,3,10,4322,1209,1,0,0,0,590.0,1
750,1,4,0,0,0,0,2,1,8670.0,1
1029,4,4,6699,949,1,1,0,0,1590.0,0
698,5,5,16473,2019,1,1,0,0,1790.0,0
745,1,12,14911,1366,1,0,0,1,17650.0,1
474,1,2,5595,608,1,0,0,0,14810.0,1
717,2,3,6619,636,1,1,0,1,310.0,1
157,3,9,7684,903,1,0,0,0,2950.0,0
694,7,5,0,0,0,0,0,0,460.0,1
1024,7,5,0,0,0,0,0,0,1990.0,0
875,2,4,6427,561,1,1,0,1,5070.0,1
743,2,8,2763,355,1,0,0,1,6710.0,1
422,1,3,4521,458,1,0,0,0,2880.0,0
56,1,4,0,0,0,0,2,1,6620.0,1
390,7,12,0,0,0,0,0,0,1600.0,0
862,5,12,10614,1334,1,0,0,0,2840.0,1
654,5,11,5947,697,1,0,0,0,6930.0,0
335,1,6,25360,3403,1,1,0,0,90.0,1
13,2,4,5697,431,1,1,0,0,310.0,1
166,6,4,5722,828,1,0,0,0,100.0,1
674,5,4,7773,1133,1,0,0,1,2640.0,1
854,6,3,6558,775,1,0,0,0,4770.0,1
893,7,2,0,0,0,0,0,0,130.0,1
1082,1,4,9772,1353,1,1,0,0,440.0,0
1080,2,4,11648,968,1,1,0,0,2410.0,1
621,6,9,4370,632,1,0,0,0,30.0,0
233,6,10,7157,839,1,0,0,0,1890.0,0
292,4,6,6615,791,1,1,0,1,1100.0,0
872,4,2,7064,732,1,0,0,0,3860.0,1
561,7,9,0,0,0,0,0,0,14300.0,0
36,3,11,8449,1033,1,1,0,0,540.0,1
386,4,2,9085,689,1,1,0,0,1460.0,1
588,1,1,6624,696,1,1,0,0,15720.0,0
943,7,10,0,0,0,0,0,0,18020.0,0
685,3,2,6296,672,1,0,0,0,650.0,1
902,4,1,4906,631,1,0,0,0,310.0,1
453,5,7,7196,848,1,1,0,0,75860.0,0
662,5,9,6091,635,1,0,0,0,1070.0,0
909,4,10,10163,932,1,1,0,0,1680.0,1
229,4,1,8239,698,1,1,0,0,17410.0,1
935,1,7,4495,533,1,0,0,1,22350.0,0
669,3,5,5330,394,1,1,0,0,17080.0,1
1090,1,1,8328,892,1,1,0,0,330.0,1
