Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2,Month_binned
93,5,7416,780,1,1,0,0,16690.0,1,"(0,3]"
394,2,13568,875,1,1,0,0,10850.0,0,"(9,12]"
515,5,8702,756,1,0,0,0,11260.0,1,"(3,6]"
769,4,18177,4510,1,1,0,0,840.0,1,"(3,6]"
688,6,1435,155,1,0,0,0,18760.0,1,"(9,12]"
372,1,12282,951,1,1,0,0,4880.0,1,"(0,3]"
886,7,0,0,0,0,0,0,12430.0,0,"(3,6]"
36,7,0,0,0,0,0,0,540.0,1,"(6,9]"
380,1,18699,1600,1,1,0,0,2240.0,1,"(0,3]"
918,1,4908,566,1,0,0,0,18710.0,0,"(9,12]"
724,7,0,0,0,0,0,0,5900.0,0,"(3,6]"
89,7,0,0,0,0,0,0,2380.0,1,"(6,9]"
532,7,0,0,0,0,0,0,1070.0,0,"(0,3]"
742,2,8944,930,1,1,0,0,4380.0,0,"(0,3]"
995,2,9394,779,1,0,0,0,6560.0,0,"(9,12]"
8,1,8561,902,1,1,0,1,7520.0,0,"(9,12]"
607,7,0,0,0,0,0,0,350.0,1,"(0,3]"
838,5,7427,840,1,0,0,1,6890.0,1,"(3,6]"
1035,1,7805,796,1,1,0,0,27150.0,0,"(6,9]"
896,4,6731,1115,1,1,0,0,170.0,0,"(9,12]"
458,1,9219,812,1,1,0,0,3390.0,0,"(6,9]"
588,4,0,0,0,0,3,1,15720.0,0,"(9,12]"
1033,2,16031,1532,1,1,0,1,7680.0,0,"(0,3]"
674,2,7161,883,1,0,0,0,2640.0,1,"(9,12]"
170,1,6569,635,1,1,0,0,1070.0,1,"(3,6]"
427,7,0,0,0,0,0,0,70.0,1,"(9,12]"
70,7,0,0,0,0,0,0,4840.0,0,"(3,6]"
314,2,6418,678,1,1,0,0,3560.0,1,"(0,3]"
888,5,6798,693,1,0,0,0,4450.0,1,"(3,6]"
1035,5,0,0,0,0,1,1,27150.0,0,"(9,12]"
1044,3,4856,714,1,0,0,0,240.0,1,"(0,3]"
696,6,5488,723,1,0,0,0,430.0,0,"(0,3]"
977,5,5919,566,1,1,0,0,520.0,1,"(9,12]"
454,3,6724,821,1,1,0,0,26450.0,0,"(3,6]"
875,4,5386,502,1,1,0,0,5070.0,1,"(3,6]"
601,2,3360,323,1,0,0,1,8220.0,1,"(6,9]"
918,1,8646,787,1,1,0,0,18710.0,0,"(3,6]"
182,2,6924,492,1,1,0,0,1390.0,1,"(9,12]"
166,7,0,0,0,0,0,0,100.0,1,"(3,6]"
321,4,7119,656,1,1,0,1,8140.0,1,"(6,9]"
171,6,5327,572,1,0,0,0,2640.0,0,"(3,6]"
343,6,5221,561,1,0,0,0,18650.0,1,"(6,9]"
140,2,6583,903,1,0,0,0,1090.0,1,"(0,3]"
1063,4,4240,520,1,1,0,1,6250.0,0,"(0,3]"
104,1,11113,1396,1,1,0,0,390.0,0,"(9,12]"
664,5,3889,502,1,0,0,1,1680.0,0,"(6,9]"
33,2,7317,737,1,0,0,0,1320.0,0,"(3,6]"
299,6,5835,585,1,0,0,0,38630.0,0,"(0,3]"
402,7,0,0,0,0,0,0,5830.0,1,"(0,3]"
704,1,10006,1202,1,0,0,0,1910.0,0,"(0,3]"
596,7,0,0,0,0,0,0,290.0,0,"(0,3]"
1110,1,7977,792,1,1,0,0,900.0,0,"(9,12]"
307,6,811,104,1,0,0,0,18660.0,0,"(3,6]"
723,1,5472,504,1,0,0,0,5650.0,1,"(3,6]"
321,3,5724,528,1,1,0,0,8140.0,1,"(3,6]"
689,6,5149,599,1,0,0,0,15040.0,0,"(3,6]"
463,7,0,0,0,0,0,0,4160.0,0,"(9,12]"
23,1,4674,407,1,0,0,0,4060.0,0,"(3,6]"
508,6,3384,356,1,0,0,0,1280.0,1,"(0,3]"
560,5,11665,1435,1,1,0,0,1910.0,0,"(6,9]"
1038,5,5173,473,1,0,0,1,17290.0,0,"(3,6]"
475,4,4684,828,1,0,0,1,140.0,0,"(6,9]"
342,2,11197,843,1,1,0,0,15770.0,1,"(0,3]"
836,7,0,0,0,0,0,0,2720.0,0,"(0,3]"
298,3,6804,622,1,0,0,1,19840.0,0,"(6,9]"
512,3,4322,1209,1,0,0,0,590.0,1,"(9,12]"
750,1,0,0,0,0,2,1,8670.0,1,"(3,6]"
1029,4,6699,949,1,1,0,0,1590.0,0,"(3,6]"
698,5,16473,2019,1,1,0,0,1790.0,0,"(3,6]"
745,1,14911,1366,1,0,0,1,17650.0,1,"(9,12]"
474,1,5595,608,1,0,0,0,14810.0,1,"(0,3]"
717,2,6619,636,1,1,0,1,310.0,1,"(0,3]"
157,3,7684,903,1,0,0,0,2950.0,0,"(6,9]"
694,7,0,0,0,0,0,0,460.0,1,"(3,6]"
1024,7,0,0,0,0,0,0,1990.0,0,"(3,6]"
875,2,6427,561,1,1,0,1,5070.0,1,"(3,6]"
743,2,2763,355,1,0,0,1,6710.0,1,"(6,9]"
422,1,4521,458,1,0,0,0,2880.0,0,"(0,3]"
56,1,0,0,0,0,2,1,6620.0,1,"(3,6]"
390,7,0,0,0,0,0,0,1600.0,0,"(9,12]"
862,5,10614,1334,1,0,0,0,2840.0,1,"(9,12]"
654,5,5947,697,1,0,0,0,6930.0,0,"(9,12]"
335,1,25360,3403,1,1,0,0,90.0,1,"(3,6]"
13,2,5697,431,1,1,0,0,310.0,1,"(3,6]"
166,6,5722,828,1,0,0,0,100.0,1,"(3,6]"
674,5,7773,1133,1,0,0,1,2640.0,1,"(3,6]"
854,6,6558,775,1,0,0,0,4770.0,1,"(0,3]"
893,7,0,0,0,0,0,0,130.0,1,"(0,3]"
1082,1,9772,1353,1,1,0,0,440.0,0,"(3,6]"
1080,2,11648,968,1,1,0,0,2410.0,1,"(3,6]"
621,6,4370,632,1,0,0,0,30.0,0,"(6,9]"
233,6,7157,839,1,0,0,0,1890.0,0,"(9,12]"
292,4,6615,791,1,1,0,1,1100.0,0,"(3,6]"
872,4,7064,732,1,0,0,0,3860.0,1,"(0,3]"
561,7,0,0,0,0,0,0,14300.0,0,"(6,9]"
36,3,8449,1033,1,1,0,0,540.0,1,"(9,12]"
386,4,9085,689,1,1,0,0,1460.0,1,"(0,3]"
588,1,6624,696,1,1,0,0,15720.0,0,"(0,3]"
943,7,0,0,0,0,0,0,18020.0,0,"(9,12]"
685,3,6296,672,1,0,0,0,650.0,1,"(0,3]"
902,4,4906,631,1,0,0,0,310.0,1,"(0,3]"
453,5,7196,848,1,1,0,0,75860.0,0,"(6,9]"
662,5,6091,635,1,0,0,0,1070.0,0,"(6,9]"
909,4,10163,932,1,1,0,0,1680.0,1,"(9,12]"
229,4,8239,698,1,1,0,0,17410.0,1,"(0,3]"
935,1,4495,533,1,0,0,1,22350.0,0,"(6,9]"
669,3,5330,394,1,1,0,0,17080.0,1,"(3,6]"
1090,1,8328,892,1,1,0,0,330.0,1,"(0,3]"
327,2,7498,967,1,1,0,0,1390.0,0,"(0,3]"
398,7,0,0,0,0,0,0,1540.0,1,"(6,9]"
749,7,0,0,0,0,0,0,3410.0,1,"(0,3]"
416,6,13855,1727,1,0,0,0,4650.0,0,"(9,12]"
460,3,2627,283,1,0,0,0,34050.0,0,"(0,3]"
292,4,0,0,0,0,0,1,1100.0,0,"(6,9]"
913,2,6822,969,1,0,0,0,280.0,0,"(9,12]"
363,5,5887,852,1,0,0,1,250.0,0,"(3,6]"
628,5,9527,1010,1,1,0,0,2180.0,0,"(9,12]"
299,5,10441,1150,1,1,0,1,38630.0,0,"(6,9]"
733,1,16152,3529,1,1,0,0,860.0,0,"(3,6]"
251,2,15479,2215,1,0,0,0,340.0,0,"(6,9]"
1096,6,4796,576,1,0,0,0,1130.0,1,"(3,6]"
604,3,7041,540,1,0,0,1,10950.0,0,"(3,6]"
865,3,8471,657,1,1,0,0,2640.0,0,"(0,3]"
189,3,6893,718,1,0,0,0,5760.0,0,"(3,6]"
975,3,5733,690,1,0,0,0,9630.0,1,"(0,3]"
824,3,8124,1010,1,1,0,0,17570.0,0,"(0,3]"
683,5,10273,970,1,1,0,0,2850.0,0,"(3,6]"
85,3,6685,957,1,1,0,0,1870.0,0,"(9,12]"
408,7,0,0,0,0,0,0,1560.0,1,"(9,12]"
354,1,12765,957,1,1,0,1,1500.0,0,"(0,3]"
644,4,8366,925,1,1,0,0,4030.0,1,"(6,9]"
364,7,0,0,0,0,0,0,13620.0,1,"(3,6]"
347,4,4323,345,1,0,0,0,9360.0,1,"(6,9]"
996,7,0,0,0,0,0,0,2870.0,1,"(3,6]"
283,3,5923,629,1,0,0,0,2260.0,1,"(3,6]"
970,3,5446,571,1,1,0,0,910.0,1,"(9,12]"
287,1,7889,820,1,0,0,0,2740.0,1,"(6,9]"
88,3,7470,736,1,1,0,1,10690.0,0,"(3,6]"
82,5,10619,1003,1,1,0,0,22390.0,1,"(6,9]"
725,5,6237,655,1,1,0,0,17540.0,0,"(0,3]"
470,7,0,0,0,0,0,0,50.0,0,"(9,12]"
239,6,5372,550,1,0,0,0,610.0,0,"(3,6]"
653,4,4402,422,1,0,0,1,7520.0,1,"(6,9]"
772,7,0,0,0,0,0,0,1850.0,0,"(0,3]"
768,2,17404,1543,1,1,0,1,2630.0,0,"(3,6]"
694,4,6085,671,1,0,0,0,460.0,1,"(3,6]"
408,2,3365,405,1,0,0,0,1560.0,1,"(0,3]"
884,3,6451,567,1,1,0,0,7550.0,0,"(0,3]"
1,6,5970,701,1,0,0,0,1270.0,0,"(0,3]"
337,7,0,0,0,0,0,0,10600.0,1,"(6,9]"
988,5,4715,779,1,1,0,0,30.0,0,"(3,6]"
408,3,3428,390,1,0,0,0,1560.0,1,"(0,3]"
261,2,10754,939,1,0,0,0,15340.0,1,"(3,6]"
66,5,7037,601,1,1,0,0,7660.0,1,"(3,6]"
471,6,6807,630,1,0,0,0,5300.0,1,"(0,3]"
1061,2,7795,564,1,1,0,0,8110.0,0,"(0,3]"
1063,7,0,0,0,0,0,0,6250.0,0,"(0,3]"
135,3,7573,556,1,1,0,0,5190.0,1,"(9,12]"
399,6,5173,507,1,0,0,0,5360.0,1,"(3,6]"
834,3,6271,674,1,1,0,0,3470.0,0,"(6,9]"
716,7,0,0,0,0,0,0,3200.0,1,"(9,12]"
549,7,0,0,0,0,0,0,2330.0,0,"(9,12]"
427,4,5967,642,1,0,0,0,70.0,1,"(3,6]"
482,2,6065,737,1,0,0,0,2550.0,0,"(9,12]"
658,3,5137,529,1,0,0,0,520.0,1,"(3,6]"
475,6,6571,1073,1,0,0,0,140.0,0,"(3,6]"
701,4,5862,602,1,1,0,0,1450.0,1,"(6,9]"
770,6,3688,476,1,0,0,0,100.0,0,"(3,6]"
1045,4,5375,925,1,0,1,0,26990.0,0,"(3,6]"
173,1,12107,1233,1,1,0,0,350.0,0,"(3,6]"
168,3,6455,673,1,0,0,0,12540.0,0,"(9,12]"
761,4,14383,1450,1,1,0,1,2390.0,0,"(0,3]"
679,5,10028,1129,1,1,0,1,4140.0,0,"(6,9]"
1090,4,5795,760,1,0,0,1,330.0,1,"(6,9]"
229,1,0,0,0,0,1,0,17410.0,1,"(3,6]"
214,6,9181,827,1,0,0,0,8650.0,1,"(0,3]"
388,2,11896,1209,1,1,0,0,2260.0,0,"(3,6]"
402,3,4361,505,1,0,0,0,5830.0,1,"(9,12]"
947,3,7586,1171,1,0,0,0,460.0,1,"(0,3]"
481,6,3880,420,1,0,0,0,7470.0,1,"(0,3]"
895,4,12002,1012,1,1,0,1,4150.0,0,"(6,9]"
4,7,0,0,0,0,0,0,620.0,0,"(3,6]"
963,7,0,0,0,0,0,0,23620.0,0,"(0,3]"
914,4,9949,1227,1,1,0,0,2640.0,1,"(0,3]"
362,7,0,0,0,0,0,0,340.0,0,"(3,6]"
263,7,0,0,0,0,0,0,1140.0,1,"(0,3]"
2,7,0,0,0,0,0,0,570.0,1,"(9,12]"
380,3,15717,1495,1,1,0,0,2240.0,1,"(3,6]"
1031,7,0,0,0,0,0,0,590.0,0,"(3,6]"
751,3,4277,561,1,1,0,0,650.0,0,"(0,3]"
566,3,3712,448,1,0,0,0,3620.0,1,"(3,6]"
984,5,4518,613,1,0,0,0,440.0,1,"(0,3]"
838,1,12478,1106,1,1,0,1,6890.0,1,"(9,12]"
186,5,4957,447,1,1,0,0,290.0,1,"(6,9]"
69,4,6833,984,1,0,0,0,1130.0,1,"(0,3]"
729,5,10500,1212,1,0,0,0,8980.0,0,"(9,12]"
195,5,8630,1079,1,0,0,0,220.0,0,"(9,12]"
526,5,9875,1327,1,1,0,1,120.0,1,"(0,3]"
477,2,10811,706,1,1,0,0,770.0,1,"(0,3]"
1049,5,4086,655,1,0,0,0,370.0,1,"(0,3]"
41,4,4019,308,1,1,0,0,1180.0,1,"(3,6]"
772,3,4349,570,1,1,0,0,1850.0,0,"(3,6]"
711,2,7763,522,1,1,0,0,17110.0,1,"(6,9]"
529,2,7713,759,1,1,0,0,12920.0,0,"(0,3]"
878,1,13289,1086,1,1,0,0,1100.0,0,"(3,6]"
1080,6,9414,753,1,0,0,0,2410.0,1,"(3,6]"
132,2,7959,656,1,1,0,0,1040.0,1,"(9,12]"
256,5,9952,1360,1,1,0,0,80.0,1,"(3,6]"
399,6,5891,570,1,0,0,0,5360.0,1,"(0,3]"
781,1,4916,700,1,0,0,0,630.0,0,"(3,6]"
73,2,4327,507,1,0,0,0,1650.0,0,"(0,3]"
1115,6,4511,329,1,0,0,1,5350.0,1,"(6,9]"
37,2,4407,579,1,0,0,0,4230.0,0,"(0,3]"
826,5,10272,863,1,1,0,0,7980.0,0,"(9,12]"
62,1,6791,764,1,0,0,0,2050.0,0,"(3,6]"
61,6,5112,700,1,0,0,0,350.0,1,"(9,12]"
539,1,12914,1190,1,1,0,1,770.0,1,"(0,3]"
774,7,0,0,0,0,0,0,640.0,0,"(6,9]"
870,4,8352,1011,1,1,0,0,780.0,0,"(6,9]"
886,1,9684,852,1,1,0,1,12430.0,0,"(0,3]"
198,1,5737,574,1,1,0,1,290.0,1,"(0,3]"
753,3,9995,854,1,1,0,0,540.0,1,"(6,9]"
847,3,6568,987,1,0,0,1,190.0,1,"(9,12]"
459,5,10194,1225,1,1,0,0,250.0,1,"(9,12]"
137,4,8716,1065,1,1,0,0,1730.0,1,"(3,6]"
970,2,4371,523,1,1,0,0,910.0,1,"(3,6]"
420,7,0,0,0,0,0,0,250.0,1,"(3,6]"
920,1,6606,641,1,1,0,0,850.0,1,"(0,3]"
28,4,4852,604,1,0,0,1,1200.0,1,"(6,9]"
398,3,3603,508,1,0,0,1,1540.0,1,"(0,3]"
350,5,7108,541,1,1,0,0,8880.0,1,"(9,12]"
1091,4,0,0,0,0,3,1,9990.0,0,"(9,12]"
185,1,9336,631,1,1,0,0,1860.0,0,"(6,9]"
700,3,6342,697,1,1,0,0,830.0,1,"(3,6]"
604,1,10066,612,1,1,0,0,10950.0,0,"(3,6]"
246,1,9991,1192,1,1,0,0,4660.0,0,"(0,3]"
36,6,9395,1085,1,0,0,0,540.0,1,"(0,3]"
591,6,3817,335,1,0,0,0,3340.0,1,"(0,3]"
83,2,4064,356,1,1,0,0,2710.0,0,"(6,9]"
102,5,11371,1473,1,1,0,0,150.0,1,"(3,6]"
850,5,4272,476,1,0,0,1,1120.0,1,"(6,9]"
861,3,3249,482,1,1,0,0,740.0,1,"(9,12]"
302,6,4899,437,1,0,0,0,2190.0,1,"(0,3]"
278,5,7878,860,1,1,0,0,9260.0,0,"(9,12]"
356,4,4308,367,1,0,0,0,8970.0,1,"(0,3]"
179,5,6552,909,1,0,0,0,480.0,0,"(3,6]"
1047,7,0,0,0,0,0,0,3750.0,1,"(3,6]"
759,6,4891,540,1,0,0,0,110.0,1,"(0,3]"
213,4,8560,680,1,1,0,0,4030.0,1,"(0,3]"
554,5,5089,622,1,0,0,1,1200.0,0,"(6,9]"
1083,4,4289,336,1,0,0,0,11540.0,1,"(0,3]"
746,1,5958,482,1,0,0,0,4330.0,1,"(9,12]"
900,3,4534,480,1,0,0,1,3920.0,1,"(3,6]"
578,4,8122,908,1,0,0,1,12700.0,0,"(6,9]"
615,6,8956,1198,1,0,0,0,730.0,0,"(3,6]"
118,1,0,0,0,1,0,0,3580.0,0,"(3,6]"
551,6,4667,810,1,0,0,0,2190.0,0,"(6,9]"
1016,1,4412,493,1,0,0,0,550.0,1,"(0,3]"
378,3,4686,739,1,1,0,0,2140.0,0,"(9,12]"
440,4,5649,649,1,1,0,0,3900.0,1,"(6,9]"
526,2,7300,1105,1,0,0,0,120.0,1,"(0,3]"
640,6,12213,987,1,0,0,0,8040.0,0,"(0,3]"
1058,6,8994,886,1,0,0,0,180.0,1,"(9,12]"
133,2,8544,983,1,1,0,0,270.0,1,"(0,3]"
728,4,5498,461,1,1,0,0,13990.0,1,"(0,3]"
615,2,12409,1453,1,1,0,0,730.0,0,"(3,6]"
527,5,9768,975,1,0,0,1,5830.0,0,"(0,3]"
862,7,0,0,0,0,0,0,2840.0,1,"(6,9]"
1017,1,9630,1277,1,1,0,0,110.0,0,"(0,3]"
252,5,8170,742,1,0,0,0,22330.0,1,"(0,3]"
605,3,5532,416,1,0,0,1,10310.0,1,"(3,6]"
1090,2,7488,927,1,1,0,1,330.0,1,"(9,12]"
850,5,6434,679,1,1,0,0,1120.0,1,"(9,12]"
523,6,14725,1786,1,0,0,0,50.0,0,"(0,3]"
478,6,4602,493,1,0,0,0,1940.0,0,"(3,6]"
1114,4,18463,3211,1,0,0,1,870.0,0,"(0,3]"
722,5,8137,1292,1,1,0,0,50.0,0,"(0,3]"
1095,1,3681,597,1,0,0,0,690.0,1,"(0,3]"
78,5,4474,560,1,1,0,0,3510.0,1,"(0,3]"
312,5,6327,612,1,1,0,0,11300.0,0,"(3,6]"
485,5,5309,458,1,1,0,0,3270.0,1,"(0,3]"
604,4,6394,488,1,0,0,0,10950.0,0,"(6,9]"
956,5,3167,443,1,0,0,1,2330.0,1,"(6,9]"
348,3,7647,673,1,0,0,0,16490.0,1,"(0,3]"
511,5,6234,841,1,0,0,0,2060.0,0,"(0,3]"
110,3,4091,558,1,0,0,1,46590.0,0,"(3,6]"
583,4,4334,454,1,1,0,0,2640.0,0,"(6,9]"
387,4,8533,1168,1,1,0,1,210.0,1,"(6,9]"
706,5,4672,486,1,0,0,1,7830.0,1,"(6,9]"
824,7,0,0,0,0,0,0,17570.0,0,"(6,9]"
1004,5,4247,418,1,0,0,1,970.0,1,"(3,6]"
996,6,5220,649,1,0,0,0,2870.0,1,"(3,6]"
180,1,9830,1055,1,1,0,1,5800.0,0,"(6,9]"
317,6,5941,697,1,0,0,0,3140.0,1,"(0,3]"
368,5,10508,773,1,0,0,0,1450.0,1,"(3,6]"
1081,1,6822,1149,1,0,0,0,400.0,0,"(3,6]"
685,1,0,0,0,0,2,1,650.0,1,"(3,6]"
556,2,8389,1038,1,0,0,1,1140.0,0,"(3,6]"
328,7,0,0,0,0,0,0,3130.0,0,"(0,3]"
220,1,3879,625,1,0,0,0,1000.0,0,"(0,3]"
333,4,8404,1226,1,0,0,1,3720.0,0,"(6,9]"
436,6,3820,444,1,0,0,0,2300.0,0,"(6,9]"
392,7,0,0,0,0,0,0,2120.0,0,"(3,6]"
490,2,7571,1003,1,0,0,0,660.0,1,"(9,12]"
1045,3,12715,1327,1,1,0,0,26990.0,0,"(9,12]"
112,2,6209,752,1,1,0,0,1630.0,0,"(6,9]"
292,1,0,0,0,0,1,0,1100.0,0,"(3,6]"
127,1,4080,566,1,0,0,0,1350.0,1,"(0,3]"
968,7,0,0,0,0,0,0,1190.0,0,"(0,3]"
707,3,7244,828,1,0,0,0,2900.0,0,"(3,6]"
1061,2,9521,654,1,1,0,0,8110.0,0,"(6,9]"
734,3,4874,515,1,1,0,0,220.0,1,"(3,6]"
546,6,11582,1333,1,0,0,0,580.0,0,"(9,12]"
1042,7,0,0,0,0,0,0,3440.0,1,"(0,3]"
67,4,8896,877,1,1,0,0,410.0,0,"(0,3]"
670,5,5291,648,1,0,0,1,2060.0,1,"(6,9]"
808,7,0,0,0,0,0,0,18620.0,1,"(0,3]"
264,1,7036,953,1,0,0,0,180.0,0,"(9,12]"
582,5,7574,911,1,1,0,0,120.0,0,"(9,12]"
83,6,2654,249,1,0,0,0,2710.0,0,"(9,12]"
856,1,8328,1084,1,1,0,1,3020.0,0,"(0,3]"
293,1,10077,1038,1,1,0,1,140.0,0,"(0,3]"
225,7,0,0,0,0,0,0,10180.0,0,"(3,6]"
239,7,0,0,0,0,0,0,610.0,0,"(0,3]"
95,7,0,0,0,0,0,0,1890.0,0,"(3,6]"
173,3,5714,849,1,0,0,1,350.0,0,"(6,9]"
559,5,5602,721,1,0,0,0,3910.0,1,"(9,12]"
584,2,5338,475,1,1,0,1,1360.0,1,"(0,3]"
1016,4,4088,405,1,0,0,0,550.0,1,"(3,6]"
937,7,0,0,0,0,0,0,2810.0,1,"(9,12]"
91,3,5460,597,1,1,0,1,2410.0,1,"(6,9]"
995,3,7496,689,1,0,0,0,6560.0,0,"(9,12]"
883,3,3219,399,1,0,0,1,3200.0,0,"(6,9]"
573,5,5335,421,1,1,0,0,1190.0,1,"(0,3]"
517,7,0,0,0,0,0,0,22490.0,0,"(9,12]"
549,6,4841,497,1,0,0,0,2330.0,0,"(9,12]"
48,6,4393,452,1,0,0,0,1060.0,0,"(9,12]"
1002,7,0,0,0,0,0,0,1130.0,0,"(3,6]"
68,7,0,0,0,0,0,0,250.0,1,"(3,6]"
555,3,5346,476,1,1,0,0,1560.0,1,"(3,6]"
79,5,5212,559,1,0,0,0,3320.0,0,"(9,12]"
421,1,7215,890,1,0,0,0,3530.0,1,"(0,3]"
835,7,0,0,0,0,0,0,2890.0,1,"(3,6]"
149,5,6303,566,1,0,0,0,2610.0,1,"(3,6]"
229,5,9989,885,1,1,0,0,17410.0,1,"(6,9]"
184,5,6576,672,1,0,0,0,3560.0,0,"(0,3]"
884,5,5414,500,1,1,0,0,7550.0,0,"(0,3]"
395,5,3767,503,1,0,0,0,3620.0,0,"(3,6]"
1015,4,0,0,0,1,1,0,9910.0,1,"(3,6]"
625,7,0,0,0,0,0,0,1170.0,1,"(0,3]"
513,2,16474,2038,1,0,0,1,400.0,0,"(6,9]"
68,3,6627,1122,1,0,0,0,250.0,1,"(3,6]"
126,6,4587,440,1,0,0,0,3370.0,1,"(3,6]"
474,2,9680,910,1,1,0,1,14810.0,1,"(6,9]"
567,2,6499,802,1,1,0,1,1010.0,1,"(0,3]"
48,6,2334,269,1,0,0,0,1060.0,0,"(3,6]"
207,7,0,0,0,0,0,0,6870.0,0,"(0,3]"
63,5,5755,589,1,0,0,1,3700.0,1,"(3,6]"
743,5,4134,448,1,0,0,0,6710.0,1,"(6,9]"
190,4,6726,640,1,1,0,0,1470.0,1,"(3,6]"
500,7,0,0,0,0,0,0,10690.0,1,"(9,12]"
36,2,10316,1139,1,0,0,1,540.0,1,"(3,6]"
464,5,8272,1045,1,0,0,0,520.0,0,"(0,3]"
509,1,9869,874,1,0,0,1,4740.0,1,"(9,12]"
587,3,7332,533,1,0,0,0,330.0,1,"(0,3]"
836,7,0,0,0,0,0,0,2720.0,0,"(3,6]"
250,7,0,0,0,0,0,0,3520.0,1,"(3,6]"
216,3,7121,906,1,1,0,0,190.0,1,"(6,9]"
814,5,6934,607,1,0,0,0,24530.0,0,"(6,9]"
374,2,6978,898,1,0,0,0,1150.0,0,"(9,12]"
507,1,6892,582,1,0,0,0,9070.0,1,"(6,9]"
991,1,7164,613,1,1,0,0,1010.0,0,"(3,6]"
77,3,10288,820,1,1,0,0,1090.0,1,"(3,6]"
106,4,10385,932,1,1,0,1,1390.0,0,"(6,9]"
327,4,7167,875,1,0,0,0,1390.0,0,"(3,6]"
504,6,6029,957,1,0,0,0,820.0,0,"(0,3]"
342,7,0,0,0,0,0,0,15770.0,1,"(0,3]"
343,3,9075,866,1,1,0,0,18650.0,1,"(3,6]"
698,7,0,0,0,0,0,0,1790.0,0,"(6,9]"
1070,5,7465,920,1,1,0,0,400.0,0,"(6,9]"
265,5,4914,538,1,1,0,0,4580.0,1,"(0,3]"
145,4,3605,615,1,0,0,0,280.0,1,"(3,6]"
159,2,9788,769,1,1,0,1,8530.0,0,"(3,6]"
530,5,6869,1141,1,1,0,0,18160.0,0,"(6,9]"
180,6,8870,980,1,0,0,0,5800.0,0,"(0,3]"
451,4,7236,599,1,1,0,1,2460.0,1,"(3,6]"
208,6,3245,421,1,0,0,0,300.0,0,"(3,6]"
350,6,6530,519,1,0,0,0,8880.0,1,"(0,3]"
438,7,0,0,0,0,0,0,1110.0,1,"(9,12]"
24,1,13643,1034,1,1,0,0,4590.0,1,"(0,3]"
1034,5,6404,716,1,1,0,1,13750.0,0,"(6,9]"
758,4,4371,610,1,0,0,1,19780.0,0,"(6,9]"
651,4,6277,870,1,0,0,0,200.0,0,"(3,6]"
639,7,0,0,0,0,0,0,7780.0,0,"(0,3]"
851,6,5751,478,1,0,0,0,2330.0,1,"(6,9]"
27,3,10984,1187,1,1,0,0,60.0,1,"(0,3]"
256,2,14729,1676,1,1,0,0,80.0,1,"(0,3]"
155,4,7563,660,1,1,0,0,3050.0,1,"(3,6]"
705,3,6458,821,1,0,0,1,4140.0,1,"(9,12]"
25,3,11944,1698,1,0,0,1,430.0,0,"(0,3]"
773,2,6998,956,1,0,0,0,200.0,0,"(3,6]"
901,2,8888,716,1,1,0,0,3170.0,0,"(0,3]"
194,6,3427,336,1,0,0,0,16970.0,1,"(6,9]"
889,7,0,0,0,0,0,0,18670.0,0,"(0,3]"
911,3,7701,786,1,0,0,1,16490.0,0,"(3,6]"
801,6,5881,530,1,0,0,0,48330.0,0,"(9,12]"
471,5,7155,612,1,0,0,1,5300.0,1,"(0,3]"
24,5,8623,791,1,0,0,0,4590.0,1,"(3,6]"
366,2,8036,725,1,1,0,0,6470.0,0,"(0,3]"
138,1,11426,1040,1,1,0,0,25360.0,0,"(3,6]"
109,4,8106,831,1,1,0,0,3300.0,0,"(6,9]"
1000,4,6956,638,1,1,0,0,2230.0,1,"(0,3]"
546,3,14327,1651,1,1,0,1,580.0,0,"(6,9]"
910,7,0,0,0,0,0,0,12480.0,1,"(6,9]"
103,6,4340,405,1,0,0,0,5210.0,0,"(3,6]"
811,2,4071,641,1,1,0,1,410.0,0,"(0,3]"
1073,2,8450,1021,1,1,0,0,1710.0,1,"(9,12]"
423,4,10292,1911,1,1,0,1,1270.0,0,"(6,9]"
670,1,4880,599,1,0,0,0,2060.0,1,"(6,9]"
1037,2,5523,667,1,1,0,1,150.0,0,"(9,12]"
1025,6,6443,745,1,0,0,0,720.0,0,"(3,6]"
963,1,19788,1694,1,1,0,0,23620.0,0,"(0,3]"
826,2,7754,702,1,0,0,1,7980.0,0,"(9,12]"
370,1,11244,796,1,1,0,0,8250.0,1,"(9,12]"
135,4,4516,458,1,0,0,1,5190.0,1,"(3,6]"
356,6,7136,535,1,0,0,0,8970.0,1,"(3,6]"
949,3,6469,596,1,1,0,0,870.0,0,"(9,12]"
955,5,4810,469,1,1,0,0,1690.0,1,"(6,9]"
720,7,0,0,0,0,0,0,15320.0,1,"(3,6]"
300,6,7929,962,1,0,0,0,120.0,1,"(0,3]"
835,2,5374,699,1,1,0,0,2890.0,1,"(3,6]"
901,6,5071,444,1,0,0,0,3170.0,0,"(0,3]"
813,7,0,0,0,0,0,0,1560.0,0,"(0,3]"
1005,3,5205,828,1,0,0,1,6480.0,0,"(6,9]"
742,3,6629,783,1,0,0,1,4380.0,0,"(3,6]"
356,3,5716,425,1,1,0,1,8970.0,1,"(6,9]"
800,4,6082,556,1,1,0,0,2020.0,0,"(9,12]"
418,6,3590,425,1,0,0,0,1060.0,1,"(0,3]"
